Property Name,Property Id,Breadcrumbs,Price,Image URL,Description,Seller Name,Location,Property Type,Bathrooms,Bedrooms,Property URL
"Chevarambalam - Rent 13,500 - Advance 50,000",1742352121,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevarambalam', 'Chevarambalam - Rent 13,500 - Advance 50,000']","{'amount': '13', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/14tbnd8ahcf4-IN/image;s=850x0,"Medical college 2 Kilometer, Civil Station 2 Kilometer, iqraa Hospital 1 kilometer,",Ratheesh Kumar,"Chevarambalam, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/chevarambalam-rent-13500-advance-50000-iid-1742352121
3bhk @ chevayoor,1743604025,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Chevayoor', '3bhk @ chevayoor']","{'amount': '19', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/tfgkis2819n72-IN/image;s=850x0,3bedroom 2 attached one common well water,Rental properties,"Chevayoor, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/3bhk-chevayoor-iid-1743604025
1000 sqft commercial building,1743603761,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Karaparamba', '1000 sqft commercial building']","{'amount': '50', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/mbh30yqjrnit1-IN/image;s=850x0,500 sqft each 3 car parking  independent building,Rental properties,"Karaparamba, Kozhikode, Kerala",Builder Floors,2,2,https://www.olx.in/item/1000-sqft-commercial-building-iid-1743603761
4bhk villa,1743603393,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Malaparamba', '4bhk villa']","{'amount': '28', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/gxn18pj8pwiw2-IN/image;s=850x0,"4bed room attached 24 hour security and power back up, swimming pool and play court calm and quiet atmosphere",Rental properties,"Malaparamba, Kozhikode, Kerala",Houses & Villas,4,4,https://www.olx.in/item/4bhk-villa-iid-1743603393
വൃത്തിയുള്ള വീടാവട്ടെ നിങ്ങൾക്ക്,1651922024,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'വൃത്തിയുള്ള വീടാവട്ടെ നിങ്ങൾക്ക്']","{'amount': '22', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/t8vwd4w4c5en-IN/image;s=850x0,"വാടകയ്ക്ക് വീട് നോക്കുമ്പോൾ എപ്പോഴും നമ്മെ അലട്ടുന്ന പ്രശനം എന്നാൽ കാണുന്ന വീടുകൾക്കൊന്നും വൃത്തി ഇല്ല എന്നുള്ളതാണ് . എന്നാൽ വൃത്തി , ഭംഗി എന്നിവ ആഗ്രഹിക്കുന്ന കുടുംബങ്ങൾക്ക് വേണ്ടി Brokees അവതരിപ്പിക്കുന്നു , ",Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1651922024
പുത്തൻ വീട്ടിൽ ആദ്യ താമസക്കാരാവാം,1644456527,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'പുത്തൻ വീട്ടിൽ ആദ്യ താമസക്കാരാവാം']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/7hgnyb3hi937-IN/image;s=850x0,Looking for a rental property in Calicut?,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/-iid-1644456527
'Perfect Ok' വീടുകൾ നോക്കാം,1634963433,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', ""'Perfect Ok' വീടുകൾ നോക്കാം""]","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/l69bt8jf2azh-IN/image;s=850x0,കോഴിക്കോടെ നല്ല നല്ല അടിപൊളി വീടുകൾ Brokees ൽ ഉള്ളപ്പോൾ പിന്നെന്തിനാ  ചേട്ടാ ഇതിങ്ങനെ തപ്പി അലഞ്ഞു കൊറോണ വരുത്തുന്നേ ? ,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,4,https://www.olx.in/item/perfect-ok--iid-1634963433
കുഞ്ഞു കുടുംബം കുഞ്ഞു വീട്,1634473467,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'കുഞ്ഞു കുടുംബം കുഞ്ഞു വീട്']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/9dnimhaqhuz51-IN/image;s=850x0,ചെറിയൊരു ഫാമിലി ആണേൽ ഇതുപോലുള്ള ചെറിയ വീടുകൾ തന്നെ ആണ് ഉചിതം സ് എന്തിനാ ഈ കാലത് ഒരു പാഴ്‌ച്ചെലവ് ? ,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1634473467
മൊഞ്ചുള്ള വീട്ടിൽ വാടകയ്ക്ക് താമസിക്കാം Brokees,1628294643,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'മൊഞ്ചുള്ള വീട്ടിൽ വാടകയ്ക്ക് താമസിക്കാം Brokees']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/pk2tc0s8xv8m-IN/image;s=850x0,Looking for a rental House in city ??,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/brokees-iid-1628294643
"1bhk ഫ്ലാറ്റ് നോക്കിയാലോ ?, Brokees",1627675716,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '1bhk ഫ്ലാറ്റ് നോക്കിയാലോ ?, Brokees']","{'amount': '17', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/9bzoxl283c0l3-IN/image;s=850x0,Looking for an Rental Flat in kozhikode? ,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,1,1,https://www.olx.in/item/1bhk-brokees-iid-1627675716
സുന്ദരി വീടുകൾക്ക് നല്ല ആലോചന ക്ഷണിക്കുന്നു,1626404582,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'സുന്ദരി വീടുകൾക്ക് നല്ല ആലോചന ക്ഷണിക്കുന്നു']","{'amount': '21', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/weg2bulcwdhm-IN/image;s=850x0,Looking for a Rental House in kozhikode? ,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/-iid-1626404582
പുതു പുത്തൻ വാടക വീടുകൾ Brokees നൽകും,1625111897,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'പുതു പുത്തൻ വാടക വീടുകൾ Brokees നൽകും']","{'amount': '23', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/ue92qgfmozrm1-IN/image;s=850x0,Looking for a rental House in City ?,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,4,4,https://www.olx.in/item/brokees--iid-1625111897
കാലി ഫ്ലാറ്റ് ആണേൽ ബഡ്ജറ്റിൽ ഒതുങ്ങും,1736115327,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'കാലി ഫ്ലാറ്റ് ആണേൽ ബഡ്ജറ്റിൽ ഒതുങ്ങും']","{'amount': '19', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/xbqyltas91211-IN/image;s=850x0,Get your appointment with brokees,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/-iid-1736115327
അടിപൊളി ഫ്ലാറ്റിൽ നിൽക്കാം,1736114918,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'അടിപൊളി ഫ്ലാറ്റിൽ നിൽക്കാം']","{'amount': '25', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/xo3s63blmuxc3-IN/image;s=850x0,Get your appointment with brokees now,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/-iid-1736114918
മനസ്സിന്‌ ഇണങ്ങുന്ന സ്ഥലത്ത് നിൽക്കാം,1736114606,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'മനസ്സിന്\u200c ഇണങ്ങുന്ന സ്ഥലത്ത് നിൽക്കാം']","{'amount': '24', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/dl8zvxjoe20v2-IN/image;s=850x0,Get your appointment with brokees,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/-iid-1736114606
അതിഥികൾ വന്നാൽ തിരിച്ചു പോവില്ല,1736113247,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'അതിഥികൾ വന്നാൽ തിരിച്ചു പോവില്ല']","{'amount': '28', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/fowoypsah3pw-IN/image;s=850x0,മികച്ച ഇന്റീരിയർ ഉള്ള ഒരു ഫ്ലാറ്റ് വാടകയ്ക്ക് നോക്കുമ്പോൾ തിരഞ്ഞെടുക്കാം,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/-iid-1736113247
സുന്ദരി ഫ്ലാറ്റിൽ താമസിച്ചാലോ,1735333278,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'സുന്ദരി ഫ്ലാറ്റിൽ താമസിച്ചാലോ']","{'amount': '28', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/6i2nl5zpf3ms3-IN/image;s=850x0,Get your appointment with brokees now,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/-iid-1735333278
ഓടിനടക്കാൻ സ്വകാര്യമുള്ള 3ബെഡ്‌റൂം ഫ്ലാറ്റ് അങ്ങട് തരും,1735008713,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'ഓടിനടക്കാൻ സ്വകാര്യമുള്ള 3ബെഡ്\u200cറൂം ഫ്ലാറ്റ് അങ്ങട് തരും']","{'amount': '30', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/a4rqs667pl3h3-IN/image;s=850x0,ഓടിനടക്കാൻ സ്വകാര്യമുള്ള 3ബെഡ്‌റൂം ഫ്ലാറ്റ് അങ്ങട് തരും,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/3--iid-1735008713
"2 BHK HOUSE FOR RENT AT CIVIL STATION, CALICUT",1740213032,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Calicut Civil Station', '2 BHK HOUSE FOR RENT AT CIVIL STATION, CALICUT']","{'amount': '15', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/kc1enlg6gfk02-IN/image;s=850x0,HOUSE FOR RENT,THOMAS ASSOCIATES REALTORS,"Calicut Civil Station, Kozhikode, Kerala",Houses & Villas,2,2,https://www.olx.in/item/2-bhk-house-for-rent-at-civil-station-calicut-iid-1740213032
Studio fully furnished flat for Rent,1630591642,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'Studio fully furnished flat for Rent']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/8r1lnpb65oql2-IN/image;s=850x0,"Studio ,1bhk ,2bhk,3bhk",FAISAL,"Thondayad, Kozhikode, Kerala",Apartments,1,1,https://www.olx.in/item/studio-fully-furnished-flat-for-rent-iid-1630591642
3 bhk furnished House for RENT in near Mankkavu,1741483126,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Mankavu', '3 bhk furnished House for RENT in near Mankkavu']","{'amount': '22', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/qnwsccpyq7d72-IN/image;s=850x0,3 bedroom furnished house for RENT in near Mankkavu.,"S Kumar, Vaishali properties","Mankavu, Kozhikode, Kerala",Houses & Villas,3,3,https://www.olx.in/item/3-bhk-furnished-house-for-rent-in-near-mankkavu-iid-1741483126
മനസ്സിന് ഇണങ്ങുന്ന വീട്ടിൽ നിന്നാലേ ജീവിതം സന്തോഷമാവുള്ളു,1634214609,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'മനസ്സിന് ഇണങ്ങുന്ന വീട്ടിൽ നിന്നാലേ ജീവിതം സന്തോഷമാവുള്ളു']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/1whwb56vqym83-IN/image;s=850x0,Looking for a rental House in city ? ,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,4,https://www.olx.in/item/-iid-1634214609
സുന്ദരി ഫ്ലാറ്റിൽ നിന്നാലോ ? Brokees,1633761258,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'സുന്ദരി ഫ്ലാറ്റിൽ നിന്നാലോ ? Brokees']","{'amount': '29', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/neli6b80v18h1-IN/image;s=850x0,Welcome to Brokees,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,3,3,https://www.olx.in/item/brokees-iid-1633761258
ചില വീടുകൾ നമ്മെ വീട്ടുകാരാക്കും,1616873657,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', 'ചില വീടുകൾ നമ്മെ വീട്ടുകാരാക്കും']","{'amount': '20', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/funhmy7pdk3e3-IN/image;s=850x0,Looking for a rental House in city ?? ,Brokees,"Thondayad, Kozhikode, Kerala",Houses & Villas,3,4,https://www.olx.in/item/-iid-1616873657
"4 ആളെ ധൈര്യത്തോടെ വീട്ടിലേക്ക് വിളിക്കാം , Get rental flat",1616528110,"['Home', 'Properties', 'For Rent: Houses & Apartments', 'For Rent: Houses & Apartments in Kerala', 'For Rent: Houses & Apartments in Kozhikode', 'For Rent: Houses & Apartments in Thondayad', '4 ആളെ ധൈര്യത്തോടെ വീട്ടിലേക്ക് വിളിക്കാം , Get rental flat']","{'amount': '26', 'currency': '₹'}",https://apollo-singapore.akamaized.net:443/v1/files/xjukdd7rdifj1-IN/image;s=850x0,Looking for a rental flat in city ?,Brokees,"Thondayad, Kozhikode, Kerala",Apartments,2,2,https://www.olx.in/item/4-get-rental-flat-iid-1616528110
